status,model_key,provider,api_model,scene_key,film_key,light_key,scan_key,replicate,variant_id,condition_id,prompt_id,image_path,width,height,mode,prompt,error,started_at,completed_at
success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,pushed_scan,1,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,apartment_cinestill800t_cool_ambient_pushed_scan,87e06e8e-6379-4622-940b-d16e65f9e16a,data/images/run1/chatgpt_image_2/apartment/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 25-year-old woman with short dark hair wearing an oversized red leather jacket and black jeans, seated on the floor of a lived-in city apartment, vinyl records, a chrome floor lamp, and a half-open window in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:20:06-0400,2026-05-03T01:23:09-0400
success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,pushed_scan,2,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,apartment_cinestill800t_cool_ambient_pushed_scan,bcf80a89-6757-4127-863d-a7dfc94dabf3,data/images/run1/chatgpt_image_2/apartment/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 25-year-old woman with short dark hair wearing an oversized red leather jacket and black jeans, seated on the floor of a lived-in city apartment, vinyl records, a chrome floor lamp, and a half-open window in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:23:09-0400,2026-05-03T01:26:24-0400
success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,clean_scan,1,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,apartment_cinestill800t_warm_practical_clean_scan,f0772f3b-3e38-49be-a6b1-e511aab241f9,data/images/run1/chatgpt_image_2/apartment/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 25-year-old woman with short dark hair wearing an oversized red leather jacket and black jeans, seated on the floor of a lived-in city apartment, vinyl records, a chrome floor lamp, and a half-open window in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:26:24-0400,2026-05-03T01:29:31-0400
success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,clean_scan,2,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,apartment_cinestill800t_warm_practical_clean_scan,2a64fddc-67c1-46c3-bb32-1c8e3f2d49b5,data/images/run1/chatgpt_image_2/apartment/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 25-year-old woman with short dark hair wearing an oversized red leather jacket and black jeans, seated on the floor of a lived-in city apartment, vinyl records, a chrome floor lamp, and a half-open window in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:29:31-0400,2026-05-03T01:32:38-0400
success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,pushed_scan,1,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,apartment_cinestill800t_warm_practical_pushed_scan,ac8e0aa4-41ed-4148-aaa9-e39046a2fa92,data/images/run1/chatgpt_image_2/apartment/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 25-year-old woman with short dark hair wearing an oversized red leather jacket and black jeans, seated on the floor of a lived-in city apartment, vinyl records, a chrome floor lamp, and a half-open window in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:32:38-0400,2026-05-03T01:35:41-0400
success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,pushed_scan,2,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02,apartment_cinestill800t_warm_practical_pushed_scan,bbbb5509-953c-43e0-b689-74f4b905a879,data/images/run1/chatgpt_image_2/apartment/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 25-year-old woman with short dark hair wearing an oversized red leather jacket and black jeans, seated on the floor of a lived-in city apartment, vinyl records, a chrome floor lamp, and a half-open window in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:35:41-0400,2026-05-03T01:38:45-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,clean_scan,1,chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,backstage_portra400_cool_ambient_clean_scan,cb510b73-dc23-4144-b0ba-9cac22c0d5c0,data/images/run1/chatgpt_image_2/backstage/portra400/cool_ambient/clean_scan/chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:38:45-0400,2026-05-03T01:42:12-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,clean_scan,2,chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,backstage_portra400_cool_ambient_clean_scan,96fee41e-969c-44f5-9b9e-85ae9d4c3068,data/images/run1/chatgpt_image_2/backstage/portra400/cool_ambient/clean_scan/chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:42:12-0400,2026-05-03T01:45:25-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,pushed_scan,1,chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,backstage_portra400_cool_ambient_pushed_scan,09e44e00-5819-4166-8575-7764afdc4ced,data/images/run1/chatgpt_image_2/backstage/portra400/cool_ambient/pushed_scan/chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:45:25-0400,2026-05-03T01:48:26-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,pushed_scan,2,chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02,backstage_portra400_cool_ambient_pushed_scan,30f93588-c8a3-4db5-8a66-01d1185862fb,data/images/run1/chatgpt_image_2/backstage/portra400/cool_ambient/pushed_scan/chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:48:26-0400,2026-05-03T01:51:19-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,clean_scan,1,chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,backstage_portra400_warm_practical_clean_scan,a55fbb1b-8e55-417c-b98b-2b431c3058a6,data/images/run1/chatgpt_image_2/backstage/portra400/warm_practical/clean_scan/chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:51:19-0400,2026-05-03T01:54:30-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,clean_scan,2,chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,backstage_portra400_warm_practical_clean_scan,a3e43744-e12d-4700-8958-2fcb34869773,data/images/run1/chatgpt_image_2/backstage/portra400/warm_practical/clean_scan/chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:54:30-0400,2026-05-03T01:57:31-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,pushed_scan,1,chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,backstage_portra400_warm_practical_pushed_scan,d5a93d5b-11e4-4258-b8c6-6406d4d41ee3,data/images/run1/chatgpt_image_2/backstage/portra400/warm_practical/pushed_scan/chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T01:57:31-0400,2026-05-03T02:00:44-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,pushed_scan,2,chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,backstage_portra400_warm_practical_pushed_scan,49b039e6-bc3d-43ff-aee8-87ab085aa592,data/images/run1/chatgpt_image_2/backstage/portra400/warm_practical/pushed_scan/chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on Kodak Portra 400, 35mm color negative film, natural skin tones, soft pastel color response, gentle highlight rolloff. Warm tungsten practical lights with subtle neon spill, visible small bright light sources in the frame, deeper localized shadows. Pushed one stop in development, stronger contrast, denser shadows, coarser visible grain, slight color shift. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T02:00:44-0400,2026-05-03T02:03:52-0400
success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,cool_ambient,clean_scan,1,chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,backstage_cinestill800t_cool_ambient_clean_scan,ed1615d4-495e-4260-be64-b50bd3876dda,data/images/run1/chatgpt_image_2/backstage/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,"Square photorealistic editorial 35mm photograph of a 22-year-old man wearing a faded denim jacket and white tank top, sitting on a worn velvet couch in a small backstage green room, an electric guitar, coiled cables, a makeup mirror, and posters without readable text in the background. Natural human proportions, realistic skin texture, art-directed but not glossy. Camera at eye level, 50mm lens, medium shot, subject clearly visible. Shot on CineStill 800T, 35mm tungsten-balanced color negative film, cinematic color separation, pronounced red halation around bright highlights when present. Cool diffuse ambient light, soft open shadows, no dominant warm practical light source. Rated at box speed, clean neutral Frontier lab scan, restrained contrast, fine natural grain. No text, no logos, no watermark, no artificial digital smoothness.",,2026-05-03T02:03:52-0400,2026-05-03T02:07:11-0400
